smass,color,sSFR,radius
0.013166455628370188,0.008043984741289261,0.011300733010124419,0.00825863654420177
0.014207401381586238,0.015104020320683639,0.027773547978854906,0.02119032752965124
0.017723198787032626,0.01778226918862542,0.02355771479521906,0.01806135119409338
0.018341646820412134,0.014026646711767751,0.020151529011012005,0.016289027206276053
0.009068996198426644,0.005664726547477618,0.006684263234962243,0.00832453718447724
0.014703856066962005,0.019405820466234555,0.013217809418206695,0.018909922910401118
0.018084685159207897,0.008297997947712951,0.006539349413615666,0.006051044992552807
0.020170435529230285,0.013522207911765727,0.010082596318113916,0.011972333846365627
0.01836916481629461,0.025587116309691727,0.025457044712373842,0.019538041491338205
0.017724740833390838,0.023729609438368177,0.024454086921203544,0.024868129992169932
0.017255238960745926,0.021009458938920294,0.021873699892846727,0.020877638779930627
0.01480606770773708,0.01382656835055879,0.01368578989775107,0.011314176323586991
0.004164978151381132,0.00939125601406094,0.006635007255017908,0.009525711177615498
0.017573342077185392,0.011157876627577418,0.01829009805219595,0.020317820164902124
0.013371947424657202,0.016073526644879547,0.015651181928296107,0.013153583546489314
0.01581166433738004,0.020526080150759875,0.03624267320860638,0.01412341365213083
0.019234583705779126,0.018041225316335164,0.02060813347485397,0.015136963319694509
0.013205375693049954,0.011388028606124749,0.01633274443494329,0.012648151539227749
0.015654657584040128,0.018258886611192224,0.01589969912759829,0.016840717441495585
0.028896834291693894,0.02045911330254895,0.024468084271624946,0.019209301517984754
0.020667888458842466,0.01703274077885688,0.011119185212816542,0.01911062498608931
0.014920947840098559,0.016878763710542883,0.011743227869895756,0.011885273122944495
0.014947466967861566,0.017486954512528727,0.01649867693819145,0.01838061155818815
0.015902565015267708,0.021397167057502827,0.021422338991244624,0.014720515674313839
0.00975282194147593,0.015178068483031961,0.01280631416860818,0.0136946750877745
0.017382959836695428,0.012304966668175881,0.0187015689812836,0.020666901813445913
0.02639690412608119,0.025511825536101013,0.04649062147500007,0.02181603621296
0.025473249793690422,0.015064063264147233,0.03402442716224992,0.012026313059734202
0.02589477223355603,0.02478748310202533,0.02175320109210252,0.01708950746628801
0.015795238021282992,0.01745964586511048,0.020884640739677638,0.026989134578764607
0.023404644724639077,0.02028283848250867,0.021281733465523513,0.0202259740156965
0.01654150125446582,0.02382251146454598,0.019576919909634824,0.014858013014241405
0.020743233200518324,0.029361838602942076,0.021602435741116862,0.019876901215253918
0.00877098984622219,0.012725461967439329,0.013611332064268029,0.013548515128245904
0.019670304782005568,0.018106522109565912,0.031149381883028914,0.017654635908071682
0.019194545005856704,0.020086344921581553,0.01932948150539175,0.024490241226436085
0.014618922460397539,0.0130879304369149,0.012609989765586655,0.0192358150971883
0.008522204369405246,0.012784565916244462,0.013558980761768688,0.012241027185636763
0.018843323447214202,0.02017038435888169,0.014477979713459082,0.018705741926592873
0.0158548829003886,0.014534766248514854,0.015253871412167703,0.018655732370907882
0.03670661220556723,0.020550345172504217,0.02981894723351245,0.0219341794583724
0.011247327914311142,0.016951543693762557,0.011287032725105964,0.012561073810183346
0.01782469760381209,0.035357325728310116,0.02066726585610959,0.028225359048703838
0.014812717746244165,0.022913908836166952,0.026273268731641958,0.018970162366745293
0.014794027785926665,0.017545350749055184,0.016897661434462405,0.021421563361626417
0.024671548336661454,0.024691996891640533,0.020981422729317183,0.020301902290876046
0.02250867208743513,0.02950489577865544,0.03674330903362792,0.03042177878650974
0.024481387524285508,0.012090761372700962,0.011567477984639276,0.017458043868028822
0.01196425444682061,0.01662414887819385,0.023503892148549917,0.01134603999971555
0.020413187227096632,0.017527578572686324,0.02850234363322589,0.023365031034552557
0.0230089483397615,0.023155934379468255,0.033669993466394765,0.025179990898597536
0.01515761428051961,0.013317138218373062,0.009882451451352976,0.01427657004497311
0.022901831145975535,0.022014204331056397,0.02578750573808064,0.027546029959816237
0.03505669311902869,0.012374330468952996,0.021173619099439,0.01440946964680586
0.021872974762098134,0.024033338015739,0.028091925884776055,0.026810366483942697
0.02444555012902262,0.021087861851448116,0.015666125169127812,0.019634133578725274
0.010687723967652763,0.018781407468402834,0.015804216457232692,0.018345120710716468
0.024709371539825692,0.01833474744777469,0.019587025588697474,0.027068220183542154
0.024557554925262563,0.02743535014298685,0.02186011350825185,0.028393168885379565
0.017835938567772526,0.009131417079137609,0.011664704689876118,0.018112488905099648
0.02067421615926517,0.01863086551135907,0.022356775084868726,0.021988055601895515
0.014153143336265467,0.011317486904075434,0.010671138861797469,0.008754229246301577
0.021161677581040896,0.016725386090438294,0.017658635934251373,0.01820004043081097
0.020135868506686697,0.020519678296733825,0.019141815419267197,0.018821635418894273
0.030490851028822027,0.036126872577881615,0.024862796964871182,0.019170114041886042
0.005428565535422536,0.01328767979987494,0.0005512833192602429,0.0017255786429999503
0.017210724655543262,0.015042491905905455,0.019044335025580495,0.017068886663136575
0.016969066741497486,0.02518647740369533,0.016437815041631245,0.019460595565128715
0.02781565092005691,0.02097264810265603,0.026511034458749905,0.024513179356399035
0.029022795141386688,0.017257877088228867,0.028695071854491702,0.027479807621517135
0.026456833521198746,0.023963811627429235,0.023958382418406237,0.024619450282651733
0.01758540104099633,0.015221337673745111,0.019001222585865167,0.013917850287227118
0.02267576081296216,0.023006956875026848,0.050064473239122394,0.03287325623004566
0.017680220397014952,0.017694449406625883,0.017815259670037775,0.019508490529161173
0.011389254268692164,0.012403354921393564,0.009148945873131802,0.013562608908740005
0.022554454080435122,0.026515565268752626,0.02207425541809641,0.02320978378260282
0.0339906968088639,0.059994833295409965,0.05309433059430017,0.042639273083683565
0.023950138275787486,0.019361164697374176,0.02584837159720395,0.028746889529521733
0.033688067280492985,0.032802476848946646,0.03739053640536845,0.035154187829081064
0.03895396249536257,0.03291107080795554,0.023843763736277942,0.045722447487366674
0.024286518215346223,0.011967922951365641,0.022439858986857644,0.015139880274475534
0.022009325798548397,0.011666579245713585,0.019076711362229257,0.014181906547744323
0.04273506078569907,0.023166070324672206,0.021698034161515663,0.026263261356552374
0.02694868948891381,0.02542166655635712,0.039619415568823826,0.026425375782313514
0.03140222998578874,0.025550714794369933,0.05182935929928326,0.049363090005153994
0.031920363676526876,0.017329391312648445,0.030477927768633714,0.016451882285996654
0.009050404926090555,0.01708116990391443,0.008520447298962145,0.007481178094974341
0.0401686816573919,0.012630460457297795,0.021427952666419874,0.043521938081403255
0.028963446224939706,0.012476430585607958,0.026685593984826752,0.010876264320436315
0.021552914499903954,0.03066100689527498,0.023114778934995212,0.019952314821520437
0.03374449926945076,0.023409434066021632,0.03177551552028809,0.041147747089411275
0.01833695340459673,0.018415190996889735,0.014458395774440214,0.0375643427119098
0.037258960065069714,0.03254523725352292,0.018047916800617653,0.04475980442978908
0.0178464089988382,0.03956970457039106,0.030967128786673875,0.05035462060270293
0.0401878806295679,0.03100419620425583,0.04542755357846613,0.04129865173331169
0.025567036567120612,0.020465597430342108,0.027962994885979264,0.03112631600131482
0.027569107044514495,0.04177195753951287,0.03166951649975453,0.04037431476327869
0.035911682991215846,0.010614942456042114,0.052529265929693585,0.04467622353723216
0.025686951748537072,0.02184807201171747,0.015708176493556065,0.03233774069657296
0.02226596811256616,0.034331446250115964,0.03156471253537259,0.02872843151318994
0.021899367995477075,0.018900197955624747,0.03478751201659659,0.030689015425448246
0.022085799716418827,0.02268271528508588,0.016472261733854625,0.0313368015634086
0.021310768192063085,0.014290701950418322,0.012263491965266177,0.02281170510505635
0.039684579017426266,0.0328863545142708,0.02329728220178928,0.040270300633580725
0.03721854591598622,0.03641286422439546,0.028821378424238573,0.03682949060571544
0.021285678485613104,0.010183896107255579,0.029944265290798557,0.02227828361428871
0.004811574193659993,0.0092223284325519,0.015195987697959192,0.042728935276378444
0.0,0.0,0.0,0.0
0.053826417753681625,0.04788240159543666,0.031213925811532813,0.05206721872775213
0.04748862483869375,0.010388316052949792,0.06837759507646696,0.05387746981263337
0.029179466760005966,0.020294693205710482,0.01868468569818956,0.030353410465714662
0.03462679091617367,0.005348988870956253,0.03768954382533654,0.03498880909548618
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
